Word, Frequency
collect, 42
perhap, 42
begin, 41
explain, 41
decid, 41
area, 41
care, 41
davidian, 41
move, 41
practic, 41
guess, 41
held, 41
presid, 41
regard, 41
neither, 41
line, 41
answer, 41
love, 41
friend, 41
taken, 41
permit, 41
wrong, 40
accept, 40
type, 40
hell, 40
name, 40
usual, 39
leav, 39
attempt, 39
nazi, 39
appear, 39
sort, 39
boulder, 39
watch, 39
releas, 39
statement, 39
told, 39
suicid, 39
research, 39
record, 38
bradi, 38
close, 38
nice, 38
base, 38
popul, 38
abus, 38
big, 38
street, 38
mass, 38
list, 38
obvious, 38
armi, 38
abov, 38
defin, 37
march, 37
hunt, 37
smuggl, 37
seattl, 37
increas, 37
small, 37
million, 37
instead, 37
drive, 36
came, 36
fail, 36
copi, 36
illinoi, 36
cover, 36
apr, 36
stay, 36
except, 36
ignor, 36
deal, 36
school, 36
white, 35
higher, 35
convict, 35
due, 35
accord, 35
land, 35
branch, 35
idea, 35
word, 35
three, 35
folk, 35
troop, 35
victim, 35
william, 35
easi, 35
explos, 35
open, 35
obtain, 35
oper, 34
trigger, 34
went, 34
sound, 34
often, 34
current, 34
took, 34
appar, 34
medic, 34
miller, 34
mere, 34
technolog, 34
necessari, 33
freedom, 33
tend, 33
expect, 33
man, 33
everyth, 33
simpl, 33
plan, 33
paper, 33
minor, 33
suggest, 33
jame, 33
yet, 33
though, 33
money, 33
address, 33
liber, 33
cult, 33
meet, 32
origin, 32
charg, 32
coupl, 32
purpos, 32
left, 32
offici, 32
recent, 32
basic, 32
describ, 32
knock, 32
bit, 32
again, 32
initi, 32
federalist, 32
push, 32
drop, 32
reduc, 32
knew, 31
short, 31
hour, 31
electr, 31
mark, 31
blame, 31
handl, 31
send, 31
intent, 31
cannot, 31
parsli, 31
messag, 31
period, 31
journal, 31
committe, 31
violenc, 31
pistol, 31
full, 31
natur, 31
associ, 31
saw, 30
posit, 30
side, 30
outlaw, 30
exist, 30
agenc, 30
similar, 30
month, 30
anybodi, 30
cnn, 30
stupid, 30
legisl, 30
cooper, 29
student, 29
week, 29
job, 29
respect, 29
reno, 29
upon, 29
jim, 29
measur, 29
equip, 29
correct, 29
black, 29
histori, 29
particular, 29
januari, 29
subject, 29
low, 29
fall, 29
worth, 28
accident, 28
congress, 28
innoc, 28
establish, 28
sourc, 28
process, 28
concern, 28
past, 28
women, 28
social, 28
sent, 28
prefer, 28
prove, 28
definit, 28
singl, 28
busi, 28
entir, 28
appli, 27
bring, 27
goe, 27
direct, 27
wonder, 27
censor, 27
evil, 27
statist, 27
level, 27
face, 27
rest, 27
titl, 27
user, 27
attorney, 27
colorado, 27
kid, 27
pretti, 27
fair, 27
nuclear, 27
realiz, 27
child, 27
effort, 27
gave, 26
six, 26
raid, 26
ignit, 26
intend, 26
trial, 26
term, 26
warrant, 26
target, 26
lay, 26
auto, 26
famili, 26
comment, 26
fight, 26
transfer, 26
amount, 26
whatev, 26
essenti, 26
doubt, 26
notic, 26
surpris, 26
newspap, 26
armor, 25
foreign, 25
repli, 25
text, 25
civilian, 25
manag, 25
camera, 25
fund, 25
england, 25
further, 25
among, 25
threat, 25
exampl, 25
within, 25
ownership, 25
frank, 25
easier, 25
specif, 25
sport, 25
chief, 25
myself, 25
stratus, 25
neighbor, 24
accid, 24
view, 24
secur, 24
difficult, 24
round, 24
washington, 24
larri, 24
half, 24
stuff, 24
fault, 24
somebodi, 24
guard, 24
chicago, 24
sell, 24
avoid, 24
ground, 24
depend, 24
assembl, 24
search, 24
brought, 24
hold, 24
propos, 24
machin, 24
heavi, 24
product, 24
politician, 24
thousand, 24
investig, 24
regular, 23
impli, 23
none, 23
bunch, 23
smith, 23
dealer, 23
heart, 23
toward, 23
dan, 23
veal, 23
wound, 23
overwhelm, 23
valid, 23
occur, 23
affect, 23
produc, 23
crari, 23
tin, 23
admit, 23
hci, 23
nejm, 23
lie, 23
mike, 23
data, 23
justifi, 22
mind, 22
dollar, 22
creat, 22
bullet, 22
arrest, 22
cost, 22
lead, 22
scientif, 22
light, 22
janet, 22
tennesse, 22
mile, 22
societi, 22
experi, 22
wast, 22
damn, 22
receiv, 22
behind, 22
park, 22
repeat, 22
oppos, 22
serv, 22
sale, 22
date, 22
randi, 22
modern, 22
wood, 22
switch, 22
written, 22
wall, 22
guy, 22
account, 22
harri, 22
acquir, 21
stat, 21
driver, 21
immedi, 21
examin, 21
mail, 21
polici, 21
strong, 21
draw, 21
basi, 21
version, 21
motiv, 21
meant, 21
fan, 21
learn, 21
vancouv, 21
truth, 21
shown, 21
therefor, 21
trust, 21
count, 21
ray, 21
sentenc, 21
switzerland, 21
alleg, 21
communic, 21
canada, 21
sign, 21
barrel, 21
disarm, 21
conduct, 21
religi, 21
legitim, 21
elev, 21
john, 21
chatham, 20
rethink, 20
renew, 20
aim, 20
earlier, 20
lawyer, 20
lawrenc, 20
mad, 20
hundr, 20
lost, 20
later, 20
true, 20
offer, 20
engin, 20
reach, 20
mane, 20
blow, 20
night, 20
earl, 20
bother, 20
everybodi, 20
convinc, 20
justic, 20
econom, 20
activ, 20
manufactur, 20
hammer, 20
suffer, 20
step, 20
intern, 20
york, 20
california, 20
resist, 20
maintain, 19
rethought, 19
bodi, 19
deer, 19
cut, 19
poor, 19
debat, 19
determin, 19
resid, 19
price, 19
impos, 19
defeat, 19
select, 19
deni, 19
destroy, 19
absolut, 19
confer, 19
capabl, 19
advantag, 19
insur, 19
sniper, 19
bbs, 19
bureau, 19
sex, 19
minut, 19
background, 19
signific, 19
spenc, 19
add, 19
regardless, 19
known, 19
mine, 19
suprem, 19
magazin, 19
escap, 19
suppli, 19
object, 19
suspect, 19
strict, 19
fatal, 19
appropri, 19
especi, 19
properti, 19
encourag, 18
index, 18
deserv, 18
skill, 18
model, 18
excerpt, 18
shop, 18
aclu, 18
enter, 18
remain, 18
play, 18
registr, 18
perfect, 18
tactic, 18
save, 18
idaho, 18
thus, 18
domest, 18
men, 18
rutledg, 18
choic, 18
break, 18
fulli, 18
decis, 18
penalti, 18
softwar, 18
ordinari, 18
guarante, 18
honest, 18
front, 18
pump, 18
chose, 18
code, 18
prosecut, 18
addit, 17
neighborhood, 17
ideolog, 17
nobodi, 17
easili, 17
fed, 17
factor, 17
mormon, 17
plus, 17
ordnanc, 17
british, 17
cultur, 17
rais, 17
februari, 17
detail, 17
yourself, 17
stanford, 17
ammunit, 17
ohio, 17
favor, 17
late, 17
rang, 17
documentari, 17
democrat, 17
walk, 17
contact, 17
publish, 17
feloni, 17
rock, 17
gmt, 17
cite, 17
academ, 17
bomb, 17
anim, 17
futur, 17
unlik, 17
sponsor, 17
return, 17
unusu, 17
surviv, 17
paul, 17
dog, 17
previous, 17
spend, 17
altern, 17
administr, 17
canadian, 17
readi, 17
twice, 17
assert, 17
former, 17
consist, 17
soon, 16
necessarili, 16
parti, 16
counti, 16
introduc, 16
nine, 16
fuck, 16
australian, 16
commerci, 16
food, 16
network, 16
third, 16
fast, 16
director, 16
border, 16
hospit, 16
ten, 16
capit, 16
eat, 16
ad, 16
air, 16
vast, 16
safer, 16
assail, 16
render, 16
denver, 16
directori, 16
tool, 16
standard, 16
four, 16
swiss, 16
updat, 16
wear, 16
class, 16
dod, 16
five, 16
quick, 16
approach, 16
survey, 15
familiar, 15
head, 15
devic, 15
sens, 15
archiv, 15
rocket, 15
isu, 15
info, 15
greater, 15
despit, 15
destruct, 15
threaten, 15
alon, 15
refus, 15
newsgroup, 15
expert, 15
deliber, 15
scream, 15
method, 15
across, 15
stolen, 15
prison, 15
survivor, 15
worri, 15
ammo, 15
nut, 15
otherwis, 15
vehicl, 15
materi, 15
cold, 15
book, 15
fear, 15
emerg, 15
forward, 15
judg, 15
event, 15
iowa, 15
norway, 15
store, 15
austin, 15
size, 15
contain, 15
excus, 15
independ, 15
netcom, 15
los, 14
neil, 14
health, 14
district, 14
basebal, 14
mandatori, 14
mountain, 14
equal, 14
solut, 14
capac, 14
abil, 14
notifi, 14
chamber, 14
awesley, 14
incid, 14
benefit, 14
market, 14
physic, 14
kept, 14
win, 14
revis, 14
load, 14
relev, 14
bds, 14
uzi, 14
campaign, 14
warm, 14
proof, 14
paranoid, 14
king, 14
condit, 14
sometim, 14
cipriani, 14
interpret, 14
indian, 14
earli, 14
bailey, 14
exercis, 14
imagin, 14
station, 14
teenag, 14
reserv, 14
sarah, 14
automobil, 14
contribut, 14
enact, 14
remov, 14
heartless, 14
along, 14
club, 14
strike, 14
imposs, 13
german, 13
employ, 13
chemic, 13
blue, 13
pasadena, 13
afraid, 13
valu, 13
respond, 13
attent, 13
north, 13
ccw, 13
engag, 13
fit, 13
indic, 13
demand, 13
hole, 13
confus, 13
field, 13
vice, 13
riddanc, 13
wide, 13
function, 13
comparison, 13
deuterium, 13
misfir, 13
mechan, 13
fool, 13
although, 13
radio, 13
join, 13
silli, 13
final, 13
harder, 13
assist, 13
longer, 13
western, 13
vax, 13
spread, 13
ruin, 13
stone, 13
loss, 13
propaganda, 13
option, 13
religion, 13
storag, 13
age, 13
recal, 13
miss, 13
elimin, 13
suffici, 13
profession, 13
success, 13
protest, 13
abid, 13
rubber, 13
rid, 13
hurt, 13
lock, 13
document, 13
moral, 13
various, 13
trade, 13
faster, 13
grant, 13
smoke, 12
testimoni, 12
fanat, 12
presenc, 12
annual, 12
knowledg, 12
road, 12
instant, 12
male, 12
sacrific, 12
bet, 12
whose, 12
door, 12
ranch, 12
neal, 12
execut, 12
yesterday, 12
laugh, 12
sit, 12
dave, 12
complic, 12
awar, 12
frederick, 12
aliv, 12
pick, 12
announc, 12
reveng, 12
jone, 12
session, 12
distant, 12
theori, 12
knive, 12
father, 12
spent, 12
unarm, 12
surrend, 12
undeni, 12
colt, 12
declar, 12
testifi, 12
liabil, 12
capita, 12
oven, 12
complex, 12
detroit, 12
felt, 12
sick, 12
calib, 12
beat, 12
gritz, 12
editori, 12
wife, 12
prior, 12
governor, 12
dunde, 12
ame, 12
finish, 12
multipl, 12
recogn, 12
attitud, 12
hunter, 12
inalien, 12
libertarian, 12
richard, 12
separ, 12
angel, 11
impeach, 11
wod, 11
race, 11
foke, 11
worst, 11
somewhat, 11
wacko, 11
email, 11
rape, 11
riddl, 11
excel, 11
felon, 11
funni, 11
percentag, 11
advanc, 11
ticket, 11
semi, 11
temporari, 11
sole, 11
coalit, 11
franklin, 11
scott, 11
net, 11
treat, 11
analysi, 11
west, 11
versus, 11
predict, 11
discov, 11
screw, 11
industri, 11
below, 11
page, 11
trader, 11
suspend, 11
justif, 11
numer, 11
peac, 11
filter, 11
gotten, 11
boston, 11
rigth, 11
colleg, 11
preserv, 11
worthwhil, 11
display, 11
lucki, 11
damag, 11
craig, 11
suitabl, 11
firepow, 11
block, 11
household, 11
provis, 11
print, 11
interview, 11
modifi, 11
triumph, 11
columbia, 11
sustain, 11
key, 11
itself, 11
estim, 11
rough, 11
hostil, 11
hate, 11
florida, 11
crap, 11
cross, 11
command, 11
woman, 11
spook, 11
electron, 11
aka, 11
assumpt, 11
termin, 11
injuri, 11
grow, 11
belong, 11
poster, 11
grenad, 11
squibb, 11
delawar, 11
captur, 11
august, 11
nerv, 10
sigsauer, 10
gozer, 10
doug, 10
consult, 10
qualiti, 10
unworthi, 10
listen, 10
ago, 10
conclud, 10
michael, 10
biolog, 10
unorgan, 10
harm, 10
phrase, 10
lethal, 10
qualifi, 10
site, 10
northern, 10
punish, 10
floor, 10
approv, 10
throw, 10
behavior, 10
boe, 10
beyond, 10
hide, 10
ruff, 10
began, 10
confirm, 10
failur, 10
larger, 10
charl, 10
island, 10
thine, 10
seek, 10
onlin, 10
offens, 10
young, 10
togeth, 10
cool, 10
deputi, 10
pursuant, 10
karl, 10
closer, 10
himself, 10
guilti, 10
genocid, 10
dillon, 10
hitler, 10
forget, 10
approxim, 10
fort, 10
leader, 10
defenc, 10
submit, 10
sad, 10
inde, 10
manditori, 10
ran, 10
overthrow, 10
smart, 10
intellig, 10
martin, 10
mask, 10
potenti, 10
unlaw, 10
resolut, 10
paid, 10
alcohol, 10
typic, 10
fifti, 10
calcul, 10
coat, 10
conspiraci, 10
employe, 10
role, 10
ftp, 10
bleed, 10
fee, 10
item, 10
schedul, 10
identifi, 10
martial, 9
clean, 9
retreat, 9
howev, 9
michigan, 9
normal, 9
compet, 9
uniform, 9
editor, 9
anonym, 9
gari, 9
quiet, 9
observ, 9
restrain, 9
fid, 9
henc, 9
latest, 9
somehow, 9
abandon, 9
speed, 9
ruger, 9
jimmi, 9
psycholog, 9
regist, 9
lunch, 9
critic, 9
demonstr, 9
rare, 9
blown, 9
drawn, 9
paragraph, 9
opportun, 9
conclus, 9
overturn, 9
opposit, 9
anyway, 9
whenev, 9
drunk, 9
dear, 9
grab, 9
perform, 9
membership, 9
manner, 9
corpor, 9
decemb, 9
subcommitte, 9
madison, 9
improv, 9
remind, 9
goal, 9
shell, 9
accur, 9
unix, 9
advertis, 9
congression, 9
stephen, 9
octob, 9
glad, 9
steve, 9
agenda, 9
statut, 9
nose, 9
specifi, 9
bore, 9
shootout, 9
urban, 9
foot, 9
yard, 9
mistak, 9
wit, 9
airplan, 9
translat, 9
util, 9
dodd, 9
program, 9
reliabl, 9
extrem, 9
troubl, 9
dictionari, 9
robert, 9
wish, 9
unconstitut, 9
indiana, 9
spray, 9
element, 9
treasuri, 9
voter, 9
color, 9
gerri, 9
fine, 9
tough, 9
stab, 9
neglig, 9
scare, 9
virtual, 9
hamilton, 9
summari, 9
implic, 9
convex, 9
infring, 9
shed, 9
agreement, 9
remot, 9
flow, 9
church, 9
encount, 9
whom, 8
diseas, 8
rush, 8
thug, 8
eight, 8
boy, 8
infantri, 8
alan, 8
conflict, 8
duti, 8
reaction, 8
wrote, 8
appeal, 8
overal, 8
planet, 8
plastic, 8
abstract, 8
holland, 8
feed, 8
mississippi, 8
curious, 8
juli, 8
insist, 8
percent, 8
rhode, 8
locat, 8
alloc, 8
ration, 8
memori, 8
duke, 8
feustel, 8
cheap, 8
unfortun, 8
parent, 8
length, 8
delet, 8
taser, 8
televis, 8
incom, 8
sorri, 8
mislead, 8
weight, 8
kim, 8
space, 8
scene, 8
sieg, 8
via, 8
prompt, 8
choos, 8
prepar, 8
mace, 8
disregard, 8
ahead, 8
review, 8
trivial, 8
ultim, 8
film, 8
reword, 8
georgia, 8
lose, 8
error, 8
seiz, 8
librari, 8
medicin, 8
consider, 8
evalu, 8
riot, 8
seventh, 8
jump, 8
lower, 8
strength, 8
influenc, 8
kick, 8
readili, 8
duck, 8
reli, 8
holli, 8
entertain, 8
municip, 8
explan, 8
knox, 8
lobbi, 8
oppress, 8
bias, 8
secret, 8
god, 8
pressur, 8
daili, 8
undoubt, 8
forgot, 8
cook, 8
scheme, 8
appl, 8
revenu, 8
saftey, 8
populist, 8
feet, 8
restor, 8
battl, 8
realiti, 8
sleep, 8
candid, 8
cranston, 8
bungl, 8
tape, 8
marshal, 8
steven, 8
explicit, 8
logic, 8
racial, 8
team, 8
pictur, 8
femal, 8
cartridg, 8
stun, 8
confisc, 8
kevin, 8
warn, 8
juri, 8
cock, 8
computergener, 8
baffl, 8
test, 8
desir, 8
bandwith, 8
solv, 8
becam, 8
structur, 8
circumst, 8
brent, 8
top, 8
wherea, 8
transport, 8
fill, 8
window, 7
content, 7
wayn, 7
motion, 7
amaz, 7
tom, 7
matthew, 7
broke, 7
worthless, 7
popular, 7
olx, 7
custom, 7
highlight, 7
deter, 7
extra, 7
suck, 7
cathi, 7
charter, 7
beretta, 7
whip, 7
veng, 7
humili, 7
don, 7
bee, 7
jose, 7
devoid, 7
mix, 7
carnegi, 7
sue, 7
degan, 7
council, 7
storm, 7
advoc, 7
slight, 7
economi, 7
met, 7
iron, 7
brass, 7
fadeley, 7
spoke, 7
sold, 7
fourth, 7
spokesman, 7
decent, 7
repeal, 7
twist, 7
extend, 7
slow, 7
pyron, 7
feb, 7
aggrav, 7
lewisvill, 7
marksmanship, 7
jurisdict, 7
admir, 7
eric, 7
reload, 7
exclud, 7
bound, 7
adult, 7
sender, 7
fellow, 7
grew, 7
concentr, 7
bar, 7
launch, 7
inclin, 7
spot, 7
sunday, 7
poverti, 7
bank, 7
mouth, 7
equat, 7
buyback, 7
wors, 7
mode, 7
bull, 7
irvin, 7
combat, 7
shred, 7
sheriff, 7
sicken, 7
wise, 7
lengthi, 7
room, 7
cbs, 7
silva, 7
style, 7
resort, 7
rob, 7
asid, 7
georg, 7
seven, 7
refut, 7
gorman, 7
glenn, 7
enjoy, 7
oblig, 7
remark, 7
unabl, 7
commiss, 7
alter, 7
marijuana, 7
plain, 7
magnum, 7
pretend, 7
categori, 7
depriv, 7
jew, 7
eye, 7
rub, 7
match, 7
habit, 7
simplest, 7
cochran, 7
rent, 7
taggant, 7
saniti, 7
adapt, 7
gil, 7
dissimilar, 7
bulk, 7
crosspost, 7
harass, 7
veto, 7
loudspeak, 7
cap, 7
judiciari, 7
desk, 7
britain, 7
connect, 7
plenti, 7
secretari, 7
share, 7
footag, 7
semiautomat, 7
radioact, 7
outweigh, 7
doctor, 7
contrari, 7
tube, 7
underestim, 7
centuri, 7
pure, 7
imag, 7
stretch, 7
null, 7
stranger, 7
edward, 7
acknowledg, 7
ron, 7
prejudic, 7
adher, 6
tech, 6
rambo, 6
nasa, 6
accus, 6
lewi, 6
born, 6
boot, 6
resourc, 6
backcountri, 6
joint, 6
exit, 6
sola, 6
vari, 6
texan, 6
phaser, 6
game, 6
instruct, 6
struck, 6
melbourn, 6
interact, 6
massachusett, 6
theft, 6
primari, 6
bigger, 6
confront, 6
theatr, 6
menac, 6
emot, 6
exempt, 6
lowel, 6
moder, 6
holster, 6
tasp, 6
inflict, 6
vega, 6
inch, 6
parol, 6
pair, 6
spectr, 6
citat, 6
cash, 6
reader, 6
energi, 6
utter, 6
kerosen, 6
surveil, 6
phone, 6
hugh, 6
untrain, 6
steal, 6
integr, 6
peter, 6
licenc, 6
harvard, 6
endors, 6
abc, 6
inher, 6
houston, 6
daniel, 6
mortal, 6
movement, 6
declin, 6
son, 6
youth, 6
invad, 6
precis, 6
teacher, 6
cylind, 6
context, 6
seri, 6
somewher, 6
van, 6
flee, 6
ira, 6
impact, 6
chronicl, 6
btw, 6
patrolman, 6
request, 6
oak, 6
pob, 6
oakland, 6
minimum, 6
exclus, 6
drill, 6
pattern, 6
misus, 6
superior, 6
censorship, 6
prey, 6
stock, 6
disagre, 6
hazard, 6
expens, 6
mental, 6
invas, 6
channel, 6
bob, 6
greig, 6
particip, 6
ridicul, 6
inferior, 6
rampton, 6
appreci, 6
heat, 6
elect, 6
notion, 6
incorpor, 6
aspect, 6
preced, 6
perman, 6
faith, 6
catch, 6
robin, 6
stricter, 6
accuir, 6
atom, 6
bumper, 6
lodg, 6
european, 6
tyranni, 6
distinguish, 6
disclaim, 6
june, 6
cri, 6
slide, 6
brief, 6
blood, 6
arizona, 6
sun, 6
parallel, 6
outcom, 6
focus, 6
nbc, 6
needless, 6
bare, 6
devot, 6
slaughter, 6
moment, 6
proud, 6
annal, 6
video, 6
bench, 6
ball, 6
roll, 6
rich, 6
edt, 6
kent, 6
dept, 6
wave, 6
rank, 6
complain, 6
bradley, 6
padi, 6
narrow, 6
gather, 6
distort, 6
marri, 6
weaponri, 6
rep, 6
wright, 6
reefer, 6
volum, 6
histor, 6
jet, 6
annoy, 6
ton, 6
trace, 6
welcom, 6
semper, 6
jewish, 6
jammer, 6
dont, 6
firarem, 6
horribl, 6
pile, 6
warsaw, 6
truli, 6
decad, 6
yoy, 6
shit, 6
arra, 6
insan, 6
chapter, 6
unnesessari, 6
scope, 6
reflect, 6
fundament, 6
outdat, 6
ment, 6
mount, 6
sudden, 6
scandinavia, 6
incendiari, 6
farm, 6
latter, 6
sauter, 6
central, 6
betray, 6
empir, 6
impress, 6
concept, 6
vojak, 6
ass, 6
standoff, 6
nyc, 6
yes, 6
coast, 6
strang, 5
wire, 5
invit, 5
twenti, 5
box, 5
oppon, 5
moron, 5
leroy, 5
heavier, 5
charact, 5
thigh, 5
mayor, 5
mindless, 5
loud, 5
thrown, 5
outrag, 5
random, 5
prospect, 5
mayhem, 5
stronger, 5
prayer, 5
usag, 5
balanc, 5
vms, 5
patent, 5
aluminum, 5
mellon, 5
crowd, 5
waffl, 5
dozen, 5
unlit, 5
scripter, 5
wash, 5
microsystem, 5
anymor, 5
stood, 5
christian, 5
vital, 5
cent, 5
odd, 5
proceed, 5
silenc, 5
ted, 5
band, 5
sister, 5
strictest, 5
likelihood, 5
metzenbaum, 5
transact, 5
divid, 5
tire, 5
til, 5
purdu, 5
bay, 5
francisco, 5
loos, 5
teach, 5
descript, 5
mourn, 5
laboratori, 5
primarili, 5
academi, 5
necess, 5
princip, 5
gross, 5
bat, 5
status, 5
babi, 5
replac, 5
exposur, 5
hay, 5
stray, 5
enterpris, 5
ethnic, 5
visibl, 5
demograph, 5
excis, 5
root, 5
intrud, 5
las, 5
board, 5
eventu, 5
finger, 5
resembl, 5
wild, 5
gut, 5
english, 5
carbin, 5
proven, 5
broken, 5
flaw, 5
dividend, 5
town, 5
relationship, 5
republican, 5
congressmen, 5
apolog, 5
non, 5
preston, 5
tenni, 5
recommend, 5
nativ, 5
referendum, 5
barrett, 5
virginia, 5
accompani, 5
viabl, 5
idiot, 5
propel, 5
visual, 5
crystal, 5
wanna, 5
ordin, 5
petro, 5
roy, 5
safti, 5
gunshot, 5
bois, 5
whoever, 5
specul, 5
telecom, 5
coordin, 5
claus, 5
sheet, 5
unload, 5
terribl, 5
gass, 5
tale, 5
procedur, 5
lee, 5
volunt, 5
billion, 5
lantern, 5
broad, 5
hostag, 5
bastard, 5
armori, 5
compli, 5
convert, 5
underscor, 5
roderick, 5
followup, 5
subsequ, 5
pack, 5
driven, 5
assualt, 5
poll, 5
south, 5
notori, 5
yield, 5
chip, 5
launcher, 5
ethic, 5
worship, 5
ride, 5
pour, 5
samuel, 5
jacqu, 5
ident, 5
neutron, 5
turkey, 5
anderson, 5
caron, 5
chuckl, 5
chair, 5
whine, 5
swallow, 5
gca, 5
nasti, 5
tad, 5
voic, 5
robberi, 5
wilder, 5
brain, 5
persecut, 5
affair, 5
mega, 5
famous, 5
conquer, 5
aggress, 5
napalm, 5
ralli, 5
massiv, 5
urg, 5
tomorrow, 5
vicki, 5
prohibitionist, 5
caught, 5
calm, 5
lone, 5
crook, 5
fifth, 5
sks, 5
convers, 5
stamp, 5
distanc, 5
complaint, 5
bbc, 5
tragedi, 5
bag, 5
resign, 5
hip, 5
luther, 5
insinu, 5
timer, 5
