Word, Frequency
precis, 11
march, 11
grayscal, 11
ship, 11
plan, 11
west, 11
god, 11
sigkid, 11
execut, 11
ago, 11
street, 11
lack, 11
clip, 11
turbo, 11
multipl, 11
intens, 11
choos, 11
cut, 11
extra, 11
bring, 11
motif, 11
copyright, 11
attempt, 11
band, 11
readi, 10
physic, 10
count, 10
term, 10
california, 10
isbn, 10
explor, 10
iri, 10
renderman, 10
toni, 10
impress, 10
creativ, 10
ram, 10
summari, 10
hold, 10
photo, 10
ncsa, 10
record, 10
offic, 10
storag, 10
floppi, 10
outsid, 10
situat, 10
past, 10
confus, 10
matter, 10
crimson, 10
vision, 10
profession, 10
combin, 10
adjust, 10
motion, 10
kenneth, 10
region, 10
class, 10
simul, 10
greec, 10
philip, 10
morph, 10
york, 10
manufactur, 10
report, 10
agre, 10
larger, 10
approach, 10
pen, 10
poor, 10
editor, 10
compact, 10
node, 10
solid, 10
juli, 10
rtrace, 10
subscript, 10
guid, 10
povray, 10
retriev, 10
member, 10
micro, 10
root, 10
coreldraw, 10
fine, 10
math, 10
bank, 10
difficult, 10
nor, 10
associ, 10
altern, 9
intend, 9
bottom, 9
suspect, 9
indic, 9
spend, 9
diablo, 9
period, 9
jpg, 9
relev, 9
equip, 9
tax, 9
necessari, 9
extract, 9
maryland, 9
demonstr, 9
export, 9
toronto, 9
modul, 9
whatev, 9
pay, 9
appropri, 9
australian, 9
smaller, 9
central, 9
job, 9
mhz, 9
meet, 9
concept, 9
chip, 9
none, 9
bet, 9
longer, 9
promot, 9
monitor, 9
earlier, 9
immedi, 9
signatur, 9
variabl, 9
corel, 9
carri, 9
architectur, 9
bob, 9
cube, 9
subscrib, 9
third, 9
cubic, 9
microsoft, 9
ann, 9
hdf, 9
idl, 9
michigan, 9
soul, 9
typic, 9
peter, 9
cylind, 9
wait, 9
everyon, 9
tga, 9
abc, 9
effort, 9
zealand, 9
comparison, 9
offset, 9
sprite, 9
increas, 9
focus, 9
flat, 9
sampl, 9
alabama, 9
film, 9
gui, 9
flexibl, 9
etc, 9
essenti, 9
left, 9
switzerland, 9
friend, 9
definit, 9
tel, 9
meg, 9
especi, 9
hour, 9
buffer, 9
vendor, 9
configur, 9
miss, 9
step, 9
compet, 9
index, 9
spectrum, 9
generic, 9
toolkit, 9
workshop, 9
reflect, 9
activ, 9
caus, 9
pattern, 9
log, 9
mesh, 9
freeli, 9
purdu, 9
lost, 9
contrast, 9
mous, 9
cross, 8
lead, 8
plotter, 8
million, 8
prove, 8
besid, 8
spent, 8
unknown, 8
scott, 8
complic, 8
ken, 8
practic, 8
replac, 8
superior, 8
histogram, 8
wayn, 8
quickdraw, 8
termin, 8
interpol, 8
teach, 8
popular, 8
six, 8
pict, 8
care, 8
portion, 8
bill, 8
clear, 8
gis, 8
concav, 8
cover, 8
maximum, 8
otherwis, 8
ultra, 8
proprietari, 8
iter, 8
serious, 8
pcx, 8
fulli, 8
east, 8
half, 8
recognit, 8
cursor, 8
perpendicular, 8
birmingham, 8
total, 8
subroutin, 8
block, 8
usg, 8
forget, 8
chris, 8
telnet, 8
tseng, 8
facil, 8
trivial, 8
char, 8
instrument, 8
busi, 8
composit, 8
loss, 8
beta, 8
analyst, 8
modem, 8
realiz, 8
kubota, 8
primarili, 8
introduc, 8
observ, 8
autocad, 8
ntsc, 8
older, 8
guarante, 8
french, 8
strong, 8
kevin, 8
gopher, 8
motorola, 8
light, 8
trim, 8
quot, 8
ansi, 8
success, 8
trent, 8
road, 8
academ, 8
england, 8
illustr, 8
width, 8
grey, 8
rememb, 8
ijg, 8
doc, 8
letter, 8
newer, 8
depth, 8
khoro, 8
strip, 8
cjpeg, 8
dir, 8
reprint, 8
navi, 8
xfig, 8
pace, 8
hain, 8
involv, 7
student, 7
carderock, 7
infinit, 7
june, 7
opposit, 7
armi, 7
hit, 7
campbel, 7
silent, 7
topic, 7
invok, 7
newspap, 7
quarter, 7
videotap, 7
encourag, 7
foti, 7
walk, 7
slide, 7
pic, 7
nick, 7
feder, 7
arbitrari, 7
accord, 7
transfer, 7
wall, 7
perspect, 7
unlik, 7
radianc, 7
enjoy, 7
averag, 7
telephon, 7
crop, 7
static, 7
angl, 7
subdirectori, 7
procedur, 7
scanner, 7
field, 7
nff, 7
autotrac, 7
literatur, 7
date, 7
content, 7
particip, 7
paint, 7
simon, 7
showcas, 7
soon, 7
constant, 7
bolero, 7
lower, 7
approxim, 7
weitek, 7
vms, 7
variat, 7
fli, 7
upload, 7
risc, 7
obvious, 7
mile, 7
perfect, 7
gibson, 7
polytechn, 7
boe, 7
compon, 7
spot, 7
brian, 7
disimp, 7
stone, 7
maureen, 7
appar, 7
citi, 7
whose, 7
dougla, 7
bar, 7
initi, 7
hole, 7
rudimentri, 7
diego, 7
photograph, 7
reduct, 7
pexlib, 7
squar, 7
desir, 7
yes, 7
pbmplus, 7
vernor, 7
daemon, 7
hardcopi, 7
filenam, 7
cusp, 7
autom, 7
slower, 7
ppm, 7
again, 7
recogn, 7
trident, 7
reserv, 7
dxf, 7
axi, 7
element, 7
launch, 7
uniqu, 7
william, 7
crash, 7
european, 7
bmp, 7
fundament, 7
marc, 7
hundr, 7
item, 7
quantit, 7
iff, 7
diagram, 7
bisector, 7
natur, 7
abil, 7
mere, 7
lee, 7
suffici, 7
logic, 7
moment, 7
enabl, 7
preview, 7
xloadimag, 7
washington, 7
reader, 7
colorview, 7
thousand, 7
santa, 7
atom, 7
chapel, 7
odd, 7
trick, 6
newest, 6
head, 6
nomin, 6
gripe, 6
vari, 6
machband, 6
script, 6
greg, 6
virginia, 6
indigo, 6
morpholog, 6
seattl, 6
hsi, 6
explicit, 6
bio, 6
mip, 6
raz, 6
netherland, 6
interpret, 6
roll, 6
alpha, 6
nobl, 6
occur, 6
jim, 6
grab, 6
entiti, 6
string, 6
hook, 6
speak, 6
clark, 6
side, 6
bump, 6
merci, 6
embarass, 6
away, 6
instruct, 6
prevent, 6
schwartz, 6
impuls, 6
fool, 6
consider, 6
somebodi, 6
respect, 6
hous, 6
korea, 6
scsi, 6
door, 6
everybodi, 6
bundl, 6
aid, 6
hell, 6
joe, 6
fat, 6
carpent, 6
optim, 6
colormap, 6
mit, 6
shadow, 6
univesa, 6
frank, 6
layout, 6
huge, 6
aix, 6
christoph, 6
pcs, 6
mexico, 6
eye, 6
cologn, 6
scroll, 6
protect, 6
technisch, 6
urbana, 6
later, 6
contribut, 6
consult, 6
huffman, 6
ratio, 6
below, 6
min, 6
renssela, 6
player, 6
fewer, 6
knew, 6
edward, 6
valid, 6
glad, 6
centri, 6
expon, 6
lawrenc, 6
somewher, 6
bgi, 6
imagemagick, 6
ricardo, 6
kyanko, 6
adapt, 6
bought, 6
phillip, 6
worri, 6
shop, 6
investig, 6
match, 6
expand, 6
supercomput, 6
smith, 6
revers, 6
matrox, 6
bus, 6
potenti, 6
foundat, 6
ohio, 6
harvard, 6
channel, 6
twice, 6
setup, 6
pardon, 6
adam, 6
bother, 6
lose, 6
seldom, 6
begin, 6
yourself, 6
lipman, 6
loop, 6
chosen, 6
expens, 6
him, 6
kingdom, 6
bright, 6
dedic, 6
hijaak, 6
hill, 6
integ, 6
late, 6
introduct, 6
zoom, 6
stay, 6
struct, 6
effici, 6
irix, 6
paradis, 6
djgpp, 6
beg, 6
dot, 6
gem, 6
onto, 6
sometim, 6
slight, 6
parametr, 6
camera, 6
equal, 6
myself, 6
sloan, 6
sue, 6
sold, 6
naval, 6
prompt, 6
prepar, 6
ipx, 6
committe, 6
ellipt, 6
japan, 6
dataset, 5
decis, 5
round, 5
globe, 5
offici, 5
terrain, 5
fish, 5
dept, 5
denver, 5
accumul, 5
forc, 5
young, 5
vort, 5
discov, 5
therefor, 5
kongsberg, 5
hopkin, 5
cambridg, 5
spam, 5
charl, 5
xerox, 5
elev, 5
shall, 5
mission, 5
bell, 5
esperidon, 5
minim, 5
surviv, 5
electr, 5
chapter, 5
surround, 5
rectangular, 5
satisfi, 5
border, 5
tend, 5
yee, 5
float, 5
registr, 5
borland, 5
fall, 5
stand, 5
serial, 5
laser, 5
mira, 5
laboratoir, 5
somewhat, 5
heavi, 5
studi, 5
bibliographi, 5
recal, 5
uniform, 5
delet, 5
dsp, 5
restrict, 5
berkeley, 5
richard, 5
character, 5
folk, 5
visualis, 5
itself, 5
fanci, 5
condit, 5
csiro, 5
attract, 5
statist, 5
ident, 5
astronomi, 5
dian, 5
random, 5
rest, 5
rix, 5
emmanuel, 5
ieee, 5
cheap, 5
row, 5
hello, 5
doubt, 5
fastest, 5
admit, 5
pnmtop, 5
brunel, 5
encod, 5
vol, 5
slice, 5
sutherland, 5
pack, 5
minor, 5
wak, 5
anywher, 5
star, 5
tech, 5
global, 5
antonio, 5
survey, 5
propuls, 5
driven, 5
statement, 5
complain, 5
deriv, 5
construct, 5
tessel, 5
matrix, 5
grabber, 5
watson, 5
uucp, 5
ryan, 5
behind, 5
mgr, 5
touch, 5
south, 5
spd, 5
simpler, 5
favorit, 5
universit, 5
multiprocessor, 5
truli, 5
legal, 5
complaint, 5
optic, 5
tabl, 5
resid, 5
awar, 5
home, 5
icol, 5
karlsruh, 5
famili, 5
tag, 5
hint, 5
kit, 5
multivers, 5
rough, 5
uuencod, 5
ipa, 5
privat, 5
hot, 5
baen, 5
incred, 5
darn, 5
msdos, 5
svlib, 5
hull, 5
columbia, 5
clockwis, 5
decreas, 5
goe, 5
truecolor, 5
password, 5
xview, 5
told, 5
vertigo, 5
vgalib, 5
stanford, 5
arbor, 5
column, 5
hicolor, 5
clean, 5
tsr, 5
seek, 5
eisa, 5
analog, 5
yuv, 5
forgiv, 5
catharin, 5
pictpixi, 5
callback, 5
con, 5
boesel, 5
collis, 5
brock, 5
inc, 5
evan, 5
playback, 5
okay, 5
owner, 5
voic, 5
employ, 5
mono, 5
bear, 5
gotta, 5
stephen, 5
pop, 5
attribut, 5
tube, 5
warfar, 5
front, 4
glasgow, 4
terri, 4
wit, 4
held, 4
useless, 4
uaccess, 4
dogfight, 4
minimum, 4
paintbrush, 4
kept, 4
lite, 4
acknowledg, 4
aviri, 4
magic, 4
stuck, 4
gifconvert, 4
gone, 4
defenc, 4
jpegview, 4
sender, 4
contrib, 4
nearest, 4
action, 4
zenkar, 4
fashion, 4
attach, 4
harri, 4
login, 4
properti, 4
mix, 4
fvs, 4
vivid, 4
annot, 4
angel, 4
polyray, 4
modern, 4
republ, 4
ilmenau, 4
thin, 4
escap, 4
stream, 4
joshua, 4
encount, 4
georg, 4
target, 4
pari, 4
resiz, 4
kernel, 4
shuttl, 4
rapid, 4
primit, 4
kouhia, 4
juhana, 4
flight, 4
tradit, 4
closest, 4
unc, 4
andrew, 4
critiqu, 4
probe, 4
volunt, 4
transport, 4
wavefront, 4
vax, 4
creation, 4
toler, 4
iowa, 4
rochest, 4
tile, 4
blow, 4
stock, 4
imageri, 4
scientist, 4
appsoft, 4
familiar, 4
brows, 4
exhibit, 4
insist, 4
august, 4
sird, 4
gave, 4
mar, 4
farley, 4
jan, 4
gateway, 4
vogl, 4
sherwood, 4
push, 4
chain, 4
extn, 4
sum, 4
sharp, 4
blaze, 4
penn, 4
displac, 4
ruff, 4
ideal, 4
newburi, 4
wors, 4
singapor, 4
courag, 4
berkshir, 4
hammer, 4
snail, 4
catalog, 4
sign, 4
simultan, 4
magellan, 4
uab, 4
lossi, 4
formula, 4
genoa, 4
achiev, 4
jbig, 4
theta, 4
examin, 4
degre, 4
frequent, 4
borrow, 4
jon, 4
bbses, 4
crosspost, 4
cia, 4
led, 4
investor, 4
queri, 4
utrecht, 4
dkb, 4
occas, 4
geolog, 4
microscopi, 4
hunt, 4
batch, 4
sgis, 4
traffic, 4
buddha, 4
hpgl, 4
invent, 4
task, 4
lyall, 4
brookpark, 4
prize, 4
der, 4
norway, 4
agricultur, 4
tar, 4
comp, 4
max, 4
isometr, 4
acquir, 4
dump, 4
facet, 4
beauti, 4
fuer, 4
xli, 4
oxford, 4
transmiss, 4
fourier, 4
swiss, 4
heavili, 4
ttddd, 4
weather, 4
strokeadjust, 4
hochschul, 4
factor, 4
geograph, 4
domin, 4
readili, 4
satur, 4
princip, 4
stephan, 4
hall, 4
progress, 4
canberra, 4
ige, 4
incorpor, 4
eight, 4
recherch, 4
alex, 4
intel, 4
disney, 4
speaker, 4
boisvert, 4
abeka, 4
pex, 4
accompani, 4
decemb, 4
taken, 4
universitaet, 4
stereoscop, 4
astronom, 4
hang, 4
misunderstand, 4
click, 4
landscap, 4
treat, 4
land, 4
robust, 4
stroke, 4
nine, 4
mtv, 4
mike, 4
vista, 4
afraid, 4
landsat, 4
thesi, 4
analyz, 4
identifi, 4
increment, 4
conduct, 4
darker, 4
brighter, 4
societi, 4
pull, 4
projector, 4
lectur, 4
brain, 4
tea, 4
victoria, 4
cartwright, 4
mach, 4
cloth, 4
callabl, 4
credit, 4
jet, 4
neighbor, 4
stratavis, 4
cobra, 4
pasadena, 4
trapezoid, 4
plagu, 4
knight, 4
voronoi, 4
matthew, 4
gold, 4
sipp, 4
buchholz, 4
alter, 4
nois, 4
inde, 4
lookup, 4
cec, 4
frequenc, 4
codec, 4
opportun, 4
sheet, 4
hogan, 4
wire, 4
artwork, 4
buggi, 4
echo, 4
mcluhan, 4
reach, 4
avi, 4
jpl, 4
franc, 4
royal, 4
melbourn, 4
dont, 4
largest, 4
fiction, 4
dmorf, 4
alchemi, 4
distinct, 4
dvpeg, 4
chart, 4
pat, 4
plplot, 4
manchest, 4
paraphras, 4
markus, 4
court, 4
chanc, 4
alan, 4
affect, 4
sixth, 4
charg, 4
portug, 4
tiang, 4
lisp, 4
foo, 4
doesnt, 4
mine, 4
soil, 4
xmgr, 4
athen, 4
reproduct, 4
wast, 4
trial, 4
exploit, 4
vast, 4
grid, 4
hexagon, 4
cornel, 4
compressor, 4
gotten, 4
hitchhik, 4
spoil, 4
brigham, 4
strang, 4
consum, 4
skeptic, 4
vnew, 4
pittsburgh, 4
welcom, 4
taylor, 4
anyway, 4
witht, 3
ness, 3
reinvent, 3
donald, 3
tennesse, 3
matt, 3
suitabl, 3
canon, 3
attend, 3
starbas, 3
booth, 3
sake, 3
clarifi, 3
tad, 3
raist, 3
macwirefram, 3
unabl, 3
inlin, 3
underneath, 3
mohammad, 3
wherebi, 3
awesom, 3
absolut, 3
theori, 3
core, 3
meaningless, 3
ecol, 3
georgia, 3
perret, 3
neptun, 3
transact, 3
somenon, 3
rom, 3
jone, 3
lisa, 3
acceler, 3
bourk, 3
artifact, 3
pond, 3
gnuplot, 3
devot, 3
webb, 3
corey, 3
yield, 3
brand, 3
benchmark, 3
lake, 3
salt, 3
alon, 3
represent, 3
suno, 3
planar, 3
metal, 3
irregular, 3
dmorph, 3
compens, 3
ep, 3
florida, 3
despit, 3
cant, 3
jason, 3
wanna, 3
curs, 3
cabl, 3
gnu, 3
danger, 3
fault, 3
gate, 3
sterl, 3
fmli, 3
eti, 3
track, 3
chunk, 3
asm, 3
undocu, 3
portland, 3
photostyl, 3
gregori, 3
bunch, 3
dimens, 3
labview, 3
gup, 3
ian, 3
act, 3
stealth, 3
horribl, 3
gerrold, 3
ultimag, 3
stelth, 3
brunner, 3
densiti, 3
toward, 3
einstein, 3
danc, 3
valley, 3
mask, 3
gaspra, 3
dead, 3
naplp, 3
rid, 3
cycl, 3
convolut, 3
lock, 3
attest, 3
isa, 3
blue, 3
warrant, 3
retail, 3
unus, 3
peterborough, 3
senior, 3
hitachi, 3
oppos, 3
freedom, 3
music, 3
visit, 3
blur, 3
punch, 3
oeinck, 3
ferdinand, 3
compuserv, 3
pixmap, 3
gradient, 3
customari, 3
intro, 3
jeff, 3
darkroom, 3
camosun, 3
ridg, 3
crystal, 3
aiken, 3
dimpl, 3
transit, 3
ivan, 3
des, 3
cell, 3
videoscan, 3
interrupt, 3
compactvideo, 3
biolog, 3
worley, 3
analyt, 3
lightwav, 3
mapl, 3
epsi, 3
ccd, 3
ftpmail, 3
nishantha, 3
becam, 3
wmf, 3
fred, 3
cat, 3
algebra, 3
miro, 3
stack, 3
fopen, 3
neron, 3
rob, 3
nextstep, 3
prog, 3
pain, 3
lord, 3
unsign, 3
epson, 3
compass, 3
magnitud, 3
emul, 3
jandel, 3
costa, 3
sci, 3
scn, 3
dig, 3
williamson, 3
wiley, 3
airhead, 3
staff, 3
wuarchiv, 3
henc, 3
southwest, 3
asid, 3
bartokoma, 3
stranger, 3
conflict, 3
subsequ, 3
josh, 3
differenti, 3
rep, 3
advis, 3
branch, 3
stop, 3
radio, 3
bresenham, 3
achiv, 3
xeg, 3
imaginari, 3
allen, 3
aqueous, 3
valentin, 3
opengl, 3
berlin, 3
break, 3
sam, 3
categori, 3
roger, 3
denton, 3
deep, 3
meantim, 3
pan, 3
hart, 3
argu, 3
jackson, 3
kirk, 3
dps, 3
proceed, 3
overlay, 3
erwin, 3
endpoint, 3
nuntius, 3
link, 3
mitsubishi, 3
manner, 3
